SPY (5min log-price increments intraday from 9:35am-4pm),AAPL (5min log-price increments intraday from 9:35am-4pm),SPY daily returns,AAPL daily returns
0.000390183,0.000200418,,
-0.000312134,0.000340441,,
0.00213617,0.003184245,,
-0.000482968,-0.001820097,,
0.000693219,-0.002786969,,
0.002069009,0.001511459,,
0.000846592,-0.001165325,,
-0.000248466,0.001218503,,
-0.000807943,-0.001438595,,
0.00170834,-0.001236254,,
-7.76E-05,-0.00035375,,
-0.000877169,-0.00074702,,
0.000170837,0.000956797,,
-0.000846704,0.000263048,,
-0.000901868,-0.000782236,,
-3.11E-05,0.001434225,,
-0.000700307,-0.00084749,,
-0.000646274,-0.000239986,,
0.00118322,0.001075044,,
0.001166281,0.002235232,,
0.000473899,0.000586364,,
-0.000466128,-0.001596922,,
-0.000621842,-0.000993824,,
0.000233236,-0.001791376,,
-0.00158708,-0.001801719,,
-0.000693192,0.00028151,,
0.000296029,0.000395405,,
-0.000646702,0.000863293,,
-0.000327406,-0.001347775,,
0.000927373,2.14E-05,,
0.00080199,0.001539879,,
-0.000249093,-0.001912298,,
-0.000389332,-0.001933819,,
0.000591725,-0.002023449,,
0.000412443,0.001489385,,
0.002742697,0.004200503,,
-0.001156765,-0.001427903,,
-0.000567226,-0.001198019,,
-0.001010926,-0.001078017,,
0.000311163,0.000985253,,
0.000388818,0.00039597,,
0.0002954,0.000187228,,
-0.000606442,-0.000704517,,
0.000303267,-4.46E-05,,
-0.001159132,-0.002229285,,
0.001322391,0.001792037,,
0,0.000687019,,
-7.77E-05,0.001085775,,
0.000450804,-2.67E-05,,
0.000869944,0.000714312,,
0.000170793,0.000388115,,
0.000690637,0.001870808,,
-0.0003957,-0.000213223,,
-0.000388093,-0.001203788,,
0.000931171,0.001674596,,
0.000465261,0.001246126,,
0.000310053,0.000322816,,
-0.000310053,0.000191512,,
0.000100778,-0.000438049,,
0.000279024,0.000462872,,
-0.00154336,-0.002266748,,
7.76E-05,-9.60E-05,,
0.000155207,-0.000247067,,
0.000543036,0.001170805,,
0.000263654,0.00108253,,
0.000255833,-0.000264313,,
-0.000837514,-0.000851954,,
-6.98E-05,-0.001530013,,
0.000542951,0.000408943,,
0.000310126,0.000728572,,
-0.000348898,-9.24E-05,,
0.000891387,0.001423756,,
0.000735764,0.001329611,,
-0.000263264,-0.001675599,,
-3.10E-05,-0.000418895,,
0.000588395,0.001633763,,
-0.001347626,-0.002644448,,
-5.38E-05,0.001394841,,
0.002765191,0.002321006,,
0.000843397,-9.68E-05,,
0.000612933,0.002893544,,
0.000719716,-0.000936058,,
-7.65E-06,-0.000655586,,
0.00120858,0.000281269,,
1.53E-05,0.00144202,,
-0.000841249,0.002046168,,
-0.000551019,-0.001707481,,
-0.00031391,0.000584097,,
0.001147974,0.001139148,,
0.000267671,0.001877636,,
0.00064976,-0.000136373,,
0.00084024,0.00113238,,
-0.00030546,0.000666945,,
0.000519227,-6.28E-05,,
-0.000435216,-0.000759562,,
0.000908394,-0.000303986,,
0.001151481,0.001245059,,
-0.000236289,-0.000270533,,
0.000586808,-0.001102088,,
0.000784412,0.001587251,,
-0.000609199,-0.000544515,,
7.62E-05,0.000521833,,
-7.62E-05,-0.000575951,,
0.000913659,-0.000183327,,
-0.000883191,-0.003260095,,
0.000121866,0.001939148,,
0.000784156,-9.44E-05,,
0.000106537,-0.000159136,,
0.000327149,0.000500055,,
-0.000304321,8.91E-05,,
7.61E-05,-0.000681895,,
-7.61E-05,0.000505346,,
0.00060855,0.000611669,,
-0.000152103,-0.000498045,,
0.00082868,0.000995842,,
-0.000182403,-0.000144947,,
-0.000136824,-0.000125754,,
-0.000357351,-0.000234084,,
-0.000524853,-0.00085295,,
7.61E-05,9.09E-05,,
-0.000235875,-0.000720615,,
-0.000380561,-0.000971553,,
-0.000464481,-4.03E-05,,
0.000799382,0.00123927,,
0.000243494,0.000313075,,
3.04E-05,-0.000633248,,
-0.000532704,-0.000346532,,
0,0.000302784,,
-0.000388292,-0.000124253,,
-0.000297031,-0.000120768,,
-7.62E-05,-7.53E-05,,
-0.000594372,-0.000963236,,
-0.000693881,-0.001808133,,
0.00105969,0.000726452,,
-0.000381054,-0.000222793,,
0.000937132,0.002069884,,
0.00073842,0.001392699,,
-6.85E-05,-0.000941084,,
0.000524972,0.000160992,,
-7.61E-05,0.000526542,,
-0.000456517,-0.000358578,,
9.13E-05,0.000262387,,
0.000517323,0.000325264,,
7.61E-05,2.80E-05,,
-0.000608596,-0.000613876,,
-0.000852658,-0.002668002,,
0.000213233,0.000424413,,
0.00012944,7.36E-05,,
0.000205547,0.001030393,,
-0.00030453,-0.000134872,,
0.001749782,0.001895297,,
0.001109144,-0.001165104,,
0.001638673,0.000708671,,
0.000735013,0.000166159,,
0.000269944,-0.000299191,,
-0.000577469,0.001984814,,
0.000135023,0.000454805,,
0.00032248,-9.37E-05,,
-0.000667574,0.000156198,,
-0.002945643,-0.002270736,,
-0.000707645,-0.000334009,,
-0.000421814,-0.001997683,,
-0.001839982,-3.84E-05,,
0.001546114,0.000754636,,
0.001709254,0.002138815,,
-0.001287316,-0.001555364,,
-0.00141721,-0.001425264,,
-0.000105617,-0.000364483,,
-0.00103413,-0.002513137,,
0.000264296,0.000751634,,
0.000392539,5.77E-05,,
0.000927892,0.001274664,,
-0.00058832,2.62E-05,,
-0.001298545,-0.001047523,,
-0.000430704,-0.000574858,,
0.001487786,0.001049871,,
-0.000445349,0.000254877,,
-7.55E-06,0.000178026,,
0.001493787,0.001848204,,
0.000467293,0.00072266,,
0.000150693,-0.000687821,,
-7.53E-05,0.000209008,,
-0.000527565,-0.001193676,,
-0.000414711,-0.00053195,,
-0.00027154,-0.000216349,,
0.001243955,0.001147511,,
0.000489618,-0.000139445,,
-0.000745822,-6.97E-05,,
0.000685574,0.000167343,,
-0.000444439,0.00045308,,
0.000278739,0.000121948,,
-0.000670613,0.000296098,,
0.000150739,-0.000330938,,
0.000602727,0.000748809,,
-0.000580119,-1.04E-05,,
0.000519862,0.000522099,,
-0.000376685,0.000615726,,
0.000436941,0.000311197,,
0.00090341,0.001096243,,
0.001007845,0.000192717,,
2.26E-05,0.00034888,,
9.77E-05,-0.000814243,,
-0.00072937,-0.00176618,,
-0.000173021,-0.000363706,,
0.000157977,0.000328907,,
-0.001362434,-0.000913898,,
0,-0.000207266,,
0.000225946,0.000311754,,
-0.000843793,-0.000283884,,
0.000467188,0.000529387,,
0.000670259,0.000694396,,
8.28E-05,0.000269623,,
0.00026344,0.000113046,,
-0.000715213,-0.000661065,,
0.000376492,0.0005915,,
0.000180666,-0.000130448,,
-3.76E-05,0.000311307,,
-0.000353848,-0.000285216,,
0.000210818,0.000382589,,
-0.000896283,-0.001397157,,
-8.29E-05,0.000292468,,
0.000821064,0.000165346,,
-0.002344455,-0.001886568,,
-0.000196249,-0.00095771,,
-0.000385061,6.46E-05,,
-0.000226576,-0.000811841,,
-0.001753922,-0.001835617,,
-0.000370834,0.000846551,,
-0.000431552,0.00049116,,
-0.001303356,-0.00265794,,
0.001280638,0.001722605,,
-0.000159707,-0.000745447,,
-0.000426011,0.000517487,,
9.89E-05,-0.000738597,,
0.001163379,0.001480154,,
3.80E-05,0.001731663,,
0.000941841,0.001728669,,
0.000463,-0.000805408,,
-0.000258039,-0.000244721,,
0.000182152,8.74E-05,,
-0.000607303,-0.001149141,,
0.000865295,0.001516168,,
0.000470285,0.000637608,,
0.000553439,-0.000382516,,
0.000492531,0.000845182,,
0.001256748,0.0010206,,
-0.000446494,-0.000235431,,
0.001308648,0.001200988,,
-3.02E-05,-0.000660452,,
-0.000983247,-0.001081364,,
-0.000476845,-0.000471282,,
-0.000204432,0.000378789,,
0.00069641,0.000755404,,
-0.000461696,-0.000209293,,
0.00065842,0.00024417,,
0.000340392,-0.001003223,,
-0.000325261,6.11E-05,,
0.000620174,0.000254811,,
-0.000279787,-0.000713985,,
-0.00135467,-0.001223163,,
6.06E-05,0.000547113,,
0.000423979,0.000490924,,
0.000302732,0.000185126,,
0.000151332,0.000511537,,
-0.000378372,-0.000471373,,
0.000907853,0.000560385,,
0.002266033,0.001515481,,
-0.000528282,-0.000418315,,
0.00030191,-6.97E-05,,
0.000384803,0.000191763,,
-0.000248973,-0.000488196,,
0.000354579,0.000575349,,
0.001062984,0.001591816,,
0.001009165,6.26E-05,,
-0.000293607,0.000998318,,
-0.000610075,0.000983429,,
0.000429351,7.99E-05,,
-0.000474557,0.001239104,,
-0.000256204,-0.000844993,,
0,-7.81E-05,,
-0.000399507,-3.12E-05,,
0.000278918,-0.000920515,,
0.000421998,0.000795513,,
-0.000316482,-0.000309098,,
-0.000346738,-0.000641075,,
0.000731024,0.000906766,,
-6.78E-05,-0.000382062,,
-0.00059537,-2.26E-05,,
0.000821368,0.000460203,,
-0.000150659,0.000532876,,
0.000677787,0.000836061,,
0.000827783,0.001444979,,
-9.03E-05,-0.00084525,,
-0.000586956,-0.000240888,,
0,0.000303267,,
-0.000609896,-0.000443668,,
5.27E-05,0.000143867,,
-0.000158174,-0.000109198,,
0.001234596,0.00151904,,
8.28E-05,0.000230166,,
-0.000376209,0.000304499,,
-0.000383879,0.000548211,,
-0.000361432,0.000686137,,
-7.53E-06,0.001622732,,
0.000948488,0.000413893,,
0.001458614,0.000830718,,
-0.000488474,-0.00036874,,
0.000631214,0.000124077,,
-0.000860292,6.99E-05,,
-0.001228133,-0.00366771,,
0.000322157,0.002324843,,
9.74E-05,0.000262914,,
-0.001941814,0.001073133,,
0.000892653,0.00249327,,
-0.001936342,-0.001366782,,
0.000270412,0.000127736,,
-0.000834006,-0.000775184,,
-0.000879842,-0.002799067,,
0.000699424,0.001670142,,
0.000420923,0.000388958,,
0.000383186,0.000588267,,
-0.001037196,0.000354498,,
-0.000917838,-0.00102805,,
-0.000519479,-0.001082042,,
-0.000436872,0.000491672,,
-0.0007009,0.00066201,,
0.001069994,5.46E-05,,
-0.000934298,-0.000325814,,
-0.000512728,-0.00041467,,
0.000527804,0.001214516,,
0.000195971,0.000167051,,
0.000655468,0.000516318,,
0.001550318,0.001125433,,
-0.000443778,0.000762055,,
-1.50E-05,-0.000940746,,
-0.001415407,-0.000432393,,
0.001279976,0.000718283,,
-0.0001505,-0.00054973,,
-0.00052693,-0.000243475,,
-0.000278632,-0.000369583,,
0.000143091,0.000102202,,
-0.000693053,-6.81E-05,,
1.51E-05,-0.00010732,,
0.000210977,0.000192487,,
0.000677838,-0.000102201,,
-7.53E-05,-0.001126603,,
0.000451671,1.71E-06,,
-0.000150534,-0.000173961,,
0.000225793,-0.000520358,,
0.000646991,-0.001012487,,
0.000112804,0.000452587,,
0.001179923,0.002031555,,
-0.000135207,-0.000811445,,
-0.000916887,-0.002224619,,
-7.52E-05,-0.000456462,,
-0.001151142,-0.003861756,,
3.76E-05,0.000751589,,
-0.001084599,-0.003527753,,
-0.000271334,-0.0012505,,
0.001054773,0.003518419,,
-0.000595057,0.000135671,,
-0.002784141,-0.003985063,,
0.000468338,0.002245702,,
-0.00012084,-0.000970682,,
-0.000740467,-0.00032377,,
0.000513851,0.000945184,,
-6.04E-05,0.001343068,,
0.001374093,0.002487045,,
-0.000679261,-0.001190401,,
0.000664171,0.000840632,,
-0.000981317,-0.002383055,,
-0.00082354,-0.003033378,,
0.000664929,-0.000574313,,
-0.000672487,-0.003857985,,
-0.000824225,-0.002000528,,
-0.000605368,-0.000841972,,
-0.000916316,-0.002190711,,
-0.000401626,-0.001552047,,
-0.000204664,0.000327681,,
0.000257718,-0.00082638,,
0.000954495,0.002471875,,
0.00046177,0.000954712,,
-0.002880077,-0.005292811,,
-0.002150302,-0.000804126,,
-0.000129317,-0.000489785,,
-0.002648526,-0.000868172,,
0.001093652,0.000737472,,
0.000523618,-0.00232584,,
0.000227574,-0.00024983,,
-0.000311031,-0.00074462,,
-0.000500888,-0.002838481,,
-0.001709461,-0.003178983,,
-0.00120217,-0.000316695,,
0.00038059,-0.000204146,,
0.000266327,-0.000501742,,
-2.28E-05,0.001201998,,
-0.000684999,-0.0005841,,
-0.001264675,0.000459216,,
0.002580981,0.00228239,,
0.001458845,0.002420768,,
-0.000288561,-0.001403366,,
-0.000144312,-0.000280559,,
0.002124593,0.003219938,,
0.000356186,0.00052604,,
0.0021647,0.002331516,,
-0.000340289,-0.000812621,,
0.002651189,0.004016556,,
-0.000497978,0.00118777,,
-0.000181144,-0.001669184,,
-0.000226477,0.000356303,,
0,0.000568085,,
-0.000883749,-0.002427473,,
-0.000922349,0.000151455,,
0.000151263,0.001210812,,
0.000755972,0.000806394,,
-0.00099044,-0.000940277,,
-0.000446396,-0.000229555,,
0.000227006,0.000417333,,
0.000756315,0.000677795,,
-0.000831978,-0.001143829,,
7.57E-05,-0.000240057,,
0.00068827,0.000158305,,
-0.000983388,-0.003471058,,
-0.000136238,-0.000195518,,
-0.000628447,-0.002574976,,
0.000219623,0.001731366,,
-0.00044687,-0.000255144,,
0.000378716,0.000171268,,
0.002163504,0.003002914,,
0.000528817,0.000120208,,
-0.000725306,-0.001429493,,
-0.000604823,-0.001581795,,
0.000249534,0.000625335,,
0.00088421,0.001863205,,
-0.000377772,-0.000803823,,
-0.000226732,-0.000888269,,
0.000128488,-0.000452291,,
-0.000967842,-0.000489193,,
0.000839354,0.001070672,,
-0.000680504,-0.000635628,,
-6.81E-05,-0.000303987,,
0.00014371,0.000158993,,
0.00030248,0.00037205,,
-0.000453755,-0.00084561,,
0.002228981,0.002834515,,
0.000641328,0.000688216,,
-0.000588497,-0.000757935,,
0.000211295,0.00060291,,
-0.001343995,-0.002899387,,
0.000626919,0.001272788,,
-3.78E-05,-0.000720873,,
0.000392583,0.000471332,,
-0.000203822,0.000336779,,
-0.000573944,-0.001227259,,
0.000536195,0.001126062,,
0.001493787,0.000980126,,
-0.001342799,-0.000796933,,
0.001207092,0.001702956,,
0.002176624,0.002496025,,
-0.000519248,-0.000910718,,
0.000504201,0.000710918,,
0.000391145,0.001116633,,
0.000785938,0.001706948,,
0.000830609,0.003425949,,
-0.000664432,-0.001371745,,
-0.00127725,-0.003341968,,
6.81E-05,4.00E-05,,
0.001918908,0.002396837,,
0.000626247,-0.000885119,,
0.001093106,0.001445289,,
0.000564931,-0.00040232,,
-0.00061014,-0.002099194,,
4.52E-05,0.000939886,,
0.001791616,0.001662182,,
0.001548139,0.001944955,,
0.000600574,-0.00010382,,
-0.000946067,-0.001199904,,
0.00037553,-0.000310166,,
0.000150173,0.002013496,,
-0.001886304,-0.00172412,,
-0.000594434,-0.000655114,,
0.000428931,0.000748666,,
3.01E-05,0.000310047,,
0.0008197,0.000517686,,
-0.000676768,-0.000223316,,
0.001646004,0.001039988,,
-0.00104441,-0.001384582,,
-0.000526375,-0.000677412,,
-5.27E-05,-0.000455909,,
-0.00100093,-0.000476933,,
0.000376407,6.42E-05,,
-0.000451705,-0.002048932,,
-0.000986933,0.000385798,,
0.000949281,0.001541704,,
0.000338811,-0.00012665,,
0,-0.000300206,,
-0.000225861,-0.001429384,,
0.001226565,0.001353017,,
0.001037267,0.000919492,,
0.00081853,0.000572087,,
-0.00059318,-0.000329344,,
-0.000165252,0.000364005,,
-2.25E-05,-0.000858224,,
-0.000285506,-0.000372994,,
0.000991408,0.001390645,,
-0.000750976,-0.000731495,,
0.000300458,8.67E-05,,
-0.000758831,-0.000254913,,
0.001216856,0.000497628,,
0.000382778,0.00018893,,
-5.25E-05,3.81E-05,,
-0.00116386,-0.000400419,,
-0.000977187,-0.001896801,,
0.000225589,0.000184111,,
-0.001512421,-0.001673876,,
0.000173179,0.001112753,,
-0.000346388,-0.000726627,,
-0.000843882,-0.000936005,,
0.000557645,0.0008734,,
0.000316363,0,,
-0.000451977,-6.96E-06,,
-0.000256211,-0.001186766,,
-0.000407059,-0.000804739,,
-0.001848925,-0.00269414,,
0.000604106,0.001421261,,
-0.000732526,-0.000921669,,
-0.000302229,-0.000349339,,
-0.001013133,-0.000908853,,
0.000695694,0.000996199,,
-0.000960488,-0.000347683,,
-0.001749397,-0.001199473,,
-0.000136445,-0.000484743,,
-0.001236436,-0.000607573,,
0.000796653,0.000618076,,
0.000257828,-0.00014004,,
-0.000743331,-0.001040413,,
-0.001009691,0.000651699,,
0.000911044,0.00037471,,
0.002448112,0.001651251,,
-0.000620681,-0.002569288,,
-7.57E-06,0.000825559,,
0.001029219,0.000621355,,
0.000929927,0.001472858,,
0.002890099,0.002484908,,
0.000504721,-0.001372936,,
-6.03E-05,-0.000796642,,
-0.00013558,0.000115596,,
0.000474449,2.63E-05,,
-0.000579913,-0.002045871,,
0.000248575,0.000431612,,
-0.000248575,0.000333231,,
-9.79E-05,0.000576753,,
0.000323921,2.98E-05,,
0.000527089,0.000409999,,
0.000902935,0.001195746,,
0.000353427,0.001044014,,
0.000157874,-0.000419573,,
-6.01E-05,-0.000437243,,
0.000661336,-7.00E-06,,
-0.000278008,-0.000192449,,
0.000863827,0.003313688,,
0.000240237,-0.000895028,,
-0.000735907,-0.001205103,,
0.000443111,0.001264448,,
-0.000413063,-0.000757778,,
0.000195288,0.000663524,,
0.000150195,0.000345556,,
-0.001119497,-0.002017431,,
0.000435926,0.000379343,,
-0.000217939,-4.37E-05,,
-0.000225505,0.000160791,,
0.000368298,0.000564312,,
6.01E-05,3.14E-05,,
-0.000112723,-0.000553809,,
-0.000240518,-0.000980837,,
0.000586162,0.000949381,,
0.000180288,0.000267343,,
0.000563192,0.000894117,,
-5.26E-05,-0.000490618,,
7.51E-05,0.000127479,,
0.000675397,-0.000261961,,
-0.00030012,0.000113525,,
-0.000450349,-0.001219755,,
-8.26E-05,-0.001251007,,
-0.001119337,-0.000441288,,
0.000225471,2.45E-05,,
0.000676107,2.80E-05,,
-0.000142696,8.93E-05,,
-0.000232863,-0.000369588,,
-0.000150263,-0.001449894,,
0.000300503,0.000854062,,
-7.51E-05,0.000333009,,
7.51E-06,0.000140181,,
0.000818469,0.000294317,,
-0.000375361,-0.000218977,,
-0.000375502,-9.29E-05,,
-0.001014561,-0.00238053,,
-0.000609231,-0.000275785,,
-0.000858065,0.000393453,,
0.000677481,0.000649562,,
-0.000150512,-0.001106263,,
-0.00052697,-2.28E-05,,
-0.000670405,-0.00136611,,
-0.000241155,-0.001739786,,
0.000986858,0.001523358,,
0.004709921,0.004594739,,
0.002327976,0.001790385,,
-0.004240819,-0.003305001,,
-0.001871372,-0.001211238,,
0.000428696,0.000561916,,
0.00202817,0.002262028,,
0.001799371,0.001435223,,
-0.001236719,-0.001141009,,
0.001820819,0.001763465,,
-0.000981182,1.40E-05,,
0.000808983,-0.001019547,,
-0.001433638,0.000406579,,
0.001186088,0.000155928,,
-9.75E-05,0.000262745,,
-0.000165083,8.41E-05,,
0.001679576,0.001962984,,
0.000539265,-0.000244725,,
7.49E-05,0.000484149,,
-0.000194687,-0.000886327,,
-0.000561808,-0.001435172,,
-0.00119958,-0.000315314,,
0.001012241,0.001085662,,
-3.75E-05,-0.00078436,,
-4.50E-05,-0.000574654,,
-0.000179894,-0.000831029,,
0.001236117,0.00073639,,
0.000127271,0.00022782,,
-0.000262046,0.000364405,,
-0.000711613,-0.00107257,,
0.001123368,0.001513883,,
0.000217039,7.00E-05,,
-8.23E-05,0.000402587,,
-0.000516523,0.000759223,,
0.000516523,0.000206325,,
-0.00011975,-5.59E-05,,
0.000232002,-0.000771357,,
-0.000269427,0.000631473,,
-2.25E-05,-0.000573732,,
-0.000194636,-0.000476027,,
-0.000149745,0.000218791,,
0.000149745,0.000376208,,
0,0.000279877,,
-0.000224627,-0.000713841,,
7.49E-05,0.000168008,,
-0.000891449,-0.000959427,,
0.000292243,0.00048158,,
-0.000374686,-0.000604201,,
-0.000509799,-0.000227764,,
0.000434845,-0.000240085,,
0.000224845,3.51E-06,,
0.000142376,5.96E-05,,
6.74E-05,-0.000148977,,
0.001010967,0.000851501,,
-2.25E-05,-0.000548311,,
0.000299356,-0.000205037,,
0.000246902,-0.00026293,,
-0.000396569,-2.63E-05,,
-0.000299401,-0.00048223,,
-7.49E-05,-0.000263133,,
-0.000299513,0.000228052,,
0.000299513,0.000315679,,
0.000299424,0.0003892,,
-5.99E-05,-0.000371665,,
0.000284386,-2.63E-05,,
0.000299267,0.00016657,,
-7.48E-05,-0.000385782,,
-0.000224458,-4.56E-05,,
0,-0.000256113,,
0.000673224,0.000178935,,
0.000186926,0.000249052,,
0.000224266,-0.000247298,,
0.000918963,0.000867906,,
1.49E-05,7.01E-06,,
-0.000522876,-0.000841589,,
-0.000717532,3.51E-05,,
7.48E-06,9.65E-05,,
0.000523247,0.000674992,,
-0.000179368,0.000613234,,
0.000590299,0.001826958,,
-7.47E-05,-0.001056568,,
0.000149399,0.000244999,,
0.00043313,0.000489819,,
-0.000126932,8.74E-06,,
0.000149331,0.001249689,,
-5.97E-05,0.0006967,,
0.001305771,0.002005323,,
-0.000178976,0.000350083,,
8.95E-05,-0.00020899,,
0.002731271,0.006334896,,
0.000664851,0.003911378,,
-0.001188079,-0.00419767,,
7.48E-05,0.001946904,,
0.000881788,-0.000159355,,
0.001060105,0.001917496,,
-0.00050005,0.001597987,,
5.23E-05,0.000800624,,
0.002080545,0.003464274,,
-0.000439611,0.000644353,,
0.000573691,0.002048858,,
-0.000991128,-0.001878818,,
0.000260919,-0.000697519,,
0.000581231,0.0019779,,
0.001585488,0.000404713,,
-0.000684503,-0.000648305,,
-0.000968033,-0.000858192,,
-0.000506729,-0.000925957,,
-0.001044075,-0.001680593,,
0.000298418,0.00076754,,
-0.000932853,-0.000240869,,
-3.73E-05,-0.000986445,,
0.001268515,0.00217474,,
7.46E-05,0.000359134,,
-0.001111646,0.000678394,,
0.000552247,0.000825474,,
0.000477373,0.000523077,,
0.000156588,-7.03E-05,,
0.000380184,-0.00047851,,
-0.000447291,-0.000657252,,
-0.000454951,-0.000654249,,
0.000223772,3.09E-05,,
0.000745545,0.000992336,,
-0.000521823,-0.000726129,,
-0.000149142,-0.000570286,,
0.000298263,0.000441485,,
-0.000678677,-0.000707844,,
0.000611575,0.001346536,,
0.000745318,0.000796076,,
6.71E-05,-0.00040139,,
-0.000745268,-2.92E-05,,
-7.46E-05,0.000102939,,
0.000387637,-3.43E-05,,
0.000387487,0.000102932,,
0.000491594,0.000192111,,
0,0.000303529,,
0.000803906,0.001024801,,
-5.21E-05,0.000434966,,
0.000662028,0.001421737,,
-0.00028261,-0.000677254,,
-0.000327332,-0.000521935,,
-5.95E-05,0.000951258,,
0.000892525,0.002080715,,
-0.00066188,0.000312246,,
5.95E-05,-0.000583621,,
0.000751044,0.001318635,,
0.000802473,0.001536496,,
0.000438116,1.19E-05,,
-0.000794691,-0.000941707,,
0.00037143,0.00025382,,
7.43E-05,9.20E-05,,
-0.000631466,-0.000269129,,
-0.000929351,-0.001126699,,
-0.000148776,-0.000619287,,
0.000230594,0.000284954,,
0.000758353,0.001437182,,
-0.00055012,-0.000335669,,
-0.001823507,-0.002455341,,
0.000283048,5.13E-05,,
-0.000238351,9.22E-05,,
0.001034923,0.002386829,,
-0.000833811,-0.001533127,,
0.000670082,0.001211007,,
0.000394394,-0.000663314,,
-0.000290199,-0.000233714,,
-0.000766828,-0.001413684,,
0.001198376,0.000836842,,
9.62E-05,0.005866481,,
-0.000851237,0.001389457,,
0.000806843,0.000217512,,
0.001109271,-0.001462322,,
0.000879147,-0.001573532,,
0.000597969,-0.000826926,,
-0.000575816,-0.001623445,,
0.001239807,0.003375377,,
0.000287593,-0.001530214,,
-0.000383475,-0.002248445,,
0.000693098,0.001118879,,
0.000147406,0.000139985,,
-0.000951149,-0.002094997,,
-0.00032463,0.000771182,,
0.000686025,0.001475728,,
0.000847661,0.000861542,,
-0.00022106,-0.00037694,,
-0.00047913,-0.001451094,,
0.000294877,0.000206696,,
-0.000449722,-0.000445902,,
-0.000508945,0.00016745,,
0.000368827,0.001019473,,
0.0004719,0.002046054,,
-9.58E-05,-0.000679848,,
0.000140066,0.000110784,,
0.000692669,0.001542879,,
0.000117853,0.000828357,,
-7.37E-05,0.000596604,,
0.000441859,-0.001411349,,
-0.000169356,-0.000297828,,
-0.000243039,-1.70E-06,,
0.000139939,0.000799682,,
-0.000464083,-0.00011736,,
7.37E-05,0.000309529,,
0.000441956,-0.00037757,,
-0.000132566,-0.000301137,,
-8.84E-05,0.000255207,,
0.000147308,0.000403094,,
0.000125195,-8.50E-06,,
0.000213531,-0.000510278,,
0.000323891,9.53E-05,,
-7.36E-05,-0.000529213,,
3.68E-05,0.000323346,,
0.000183989,0.000199061,,
0.000360521,0.000591846,,
0.000742704,-0.000149629,,
7.35E-05,3.91E-05,,
0.000661303,-0.000132639,,
0.000646185,0.003037784,,
-0.000462567,-0.000381551,,
-0.000330536,-3.22E-05,,
-0.000440885,-0.001721387,,
0.000440885,0.000470535,,
-0.000220418,0.000763935,,
-0.000367471,-9.33E-05,,
-0.000147026,-0.001656086,,
7.35E-05,0.000679752,,
-0.000110276,5.10E-05,,
-0.00061777,-0.001805665,,
-0.002061993,-0.001774835,,
0.00080321,0.00065784,,
-0.000559968,-0.001331466,,
-0.00050129,0.000569628,,
0.000619204,0.000715838,,
0.001296138,0.001697214,,
-0.000780428,-0.000905276,,
0.001030624,0.002117267,,
-0.000147167,-0.000518273,,
0.000956199,0.000857979,,
-0.000205873,-0.000586064,,
-0.001044725,-0.002065002,,
-0.000147232,-0.000146447,,
-0.000346081,-0.000582595,,
6.63E-05,0.001161446,,
-0.001119986,-0.000904177,,
0.000132695,0.000665867,,
0.000235859,1.70E-05,,
-0.000516434,3.41E-06,,
-0.000309988,0.000115805,,
-0.00035439,-0.001695833,,
9.60E-05,0.000891736,,
0.00062742,3.24E-05,,
-0.000420697,-0.000190891,,
0.000435455,-0.001581368,,
0.001025153,0.000779908,,
-0.000361265,4.09E-05,,
-0.000575344,-0.000750855,,
0.00033197,0.000133147,,
-0.000258189,-0.00163484,,
-0.000435384,-0.000376203,,
1.48E-05,-0.002092219,,
-0.000118101,0.000620246,,
-0.000295314,0.000256896,,
-0.000576113,0.000650507,,
0.000679483,-8.39E-05,,
-0.000169828,-0.00121758,,
0.00063486,0.001597449,,
-0.000265706,0.000451548,,
-7.38E-05,-0.000148783,,
0.000509246,-9.75E-05,,
-4.43E-05,-5.64E-05,,
-0.000332102,-0.000273724,,
0.000752606,0.000311355,,
-0.000169656,0.000530108,,
-0.000656766,-0.000755916,,
7.38E-06,-0.000396999,,
-0.00127047,-0.000904103,,
-0.000717198,-0.003181126,,
0,0.000900115,,
0.000680242,6.35E-05,,
-0.001035335,-0.002471947,,
0.000310713,0.001687018,,
-0.001939836,0.002765978,,
-0.001943606,-0.00233651,,
0.00277331,0.002333083,,
0.001272849,0.001737694,,
0.000894464,0.001768831,,
0.000716473,7.68E-05,,
0.00278714,0.003602889,,
0.001508301,-0.000665403,,
-0.002023853,-0.001546944,,
-0.000736963,-0.000610577,,
0.000891656,-0.001022442,,
-0.000368357,-0.00014688,,
-0.001128015,-0.000893703,,
-0.000752718,-0.00032316,,
0.001010872,0.002075638,,
0.000294953,0.000588594,,
-0.000796572,-0.001119479,,
0.001076696,0.001678749,,
-0.000390721,-0.001492651,,
7.37E-05,-0.000466163,,
3.69E-05,0.000420069,,
-0.002044334,-0.00179763,,
-0.000288166,-0.001213346,,
-0.000761454,8.56E-05,,
-0.000103543,0.000633329,,
0.000635883,0.000598726,,
-0.001338782,-0.001214932,,
-0.001162718,-0.000805063,,
0.000525982,0.001020779,,
0.000273994,-0.000684971,,
-0.001051953,-0.000868876,,
-0.001008543,-0.000941706,,
0.001156772,0.001390805,,
-0.002144053,-0.002099814,,
0.001046635,0.000537382,,
0.00201595,0.002102113,,
-0.000214742,-0.000226116,,
0.000140699,0.000147324,,
0.002403625,0.00216624,,
